station,year,season,summacpreywt,nmacpreysp,nbenthivorespp,nstomtot,meanmacpreywt,meanbenthivorelen.simple,meanbenthivorelen.weighted,depthm,lat,lon,bWT,bSA,bDO,SST
NM20150401131,2015,SPRING,2.811,12,7,40,0.070275,23.6599755,21.19369473,31.3944,41.172,-71.814,8.4,33.5,9.72,8.7
NM20150401132,2015,SPRING,11.4148,10,6,37,0.308508108,29.13144595,28.37893895,24.384,41.299,-71.803,8.31,34.51,9.69,9.93
NM20150401133,2015,SPRING,1.847,10,7,32,0.05771875,25.13819875,31.34092635,29.2608,41.215,-71.929,8.68,33.25,9.77,9.11
NM20150401134,2015,SPRING,10.722,7,7,33,0.324909091,25.20130606,36.87508047,43.8912,41.193,-71.956,8.21,33.63,9.68,9.19
NM20150401135,2015,SPRING,25.655,17,8,61,0.42057377,30.34377666,25.59396972,31.3944,41.399,-71.002,10.35,35.53,8.21,11.64
NM20150401136,2015,SPRING,14.375,12,9,35,0.410714286,34.29348833,44.73709066,33.3756,41.087,-71.599,5.42,35.43,9.97,10.31
NM20150401137,2015,SPRING,6.723,15,6,26,0.258576923,28.417505,30.42325318,22.28088,41.427,-71.272,10.66,35.33,8.49,12.29
NM20150401138,2015,SPRING,13.803,18,8,57,0.242157895,30.74122838,29.53157247,22.79904,41.423,-71.152,11.14,35.39,8.56,12.75
NM20150401139,2015,SPRING,14.367,15,7,26,0.552576923,34.85239308,39.38763163,22.43328,41.417,-71.257,10.17,35.29,8.2,12.63
NM20150401140,2015,SPRING,38.16,9,5,17,2.244705882,37.36504529,42.29921474,29.35224,41.197,-71.473,7.19,35.13,9.62,12.49
NM20150401141,2015,SPRING,24.543,12,9,34,0.721852941,39.27099603,40.9431905,29.77896,41.321,-71.004,8.59,35.57,8.57,11.87
NM20150401142,2015,SPRING,57.9485,19,9,48,1.207260417,32.44557273,26.7898294,34.1376,41.293,-70.946,8.7,35.54,8.38,11.6
NM20150401143,2015,SPRING,15.902,10,5,23,0.691391304,21.76073348,25.87960363,41.4528,41.29,-71.542,6.02,35.27,8.58,10.08
NM20150401144,2015,SPRING,16.377,11,8,30,0.5459,29.94687667,33.39915459,25.908,41.385,-71.276,8.69,34.94,8.9,12.18
NM20150401145,2015,SPRING,55.213,10,6,29,1.903896552,31.79640483,37.09917309,36.576,41.209,-71.497,5.48,35.28,9.05,11.42
NM20150401146,2015,SPRING,13.592,15,6,26,0.522769231,24.50139231,32.36589852,41.4528,41.296,-71.556,6.75,35.22,9.03,10.07
NM20150401147,2015,SPRING,52.718,12,7,27,1.952518519,35.81641058,40.19964304,32.004,41.317,-71.402,6.26,35.15,8.72,11.89
NM20150401148,2015,SPRING,5.924,5,6,20,0.2962,38.03506261,41.38523431,25.69464,41.138,-71.466,6.62,35.08,9.52,12.64
NM20150401149,2015,SPRING,94.708,13,8,37,2.559675676,32.82424892,36.74190788,35.2044,41.217,-71.472,5.33,35.27,9.31,12.39
NM20150401150,2015,SPRING,43.888,15,7,44,0.997454545,33.72686342,15.83025021,29.2608,41.245,-71.561,6.02,35.17,9.13,9.66
NM20150901001,2015,FALL,2.717,6,5,15,0.181133333,30.609236,48.2576764,18.5928,41.049,-71.855,17.36,35.3,7.95,17.71
NM20150901002,2015,FALL,11.714,8,5,13,0.901076923,29.53945077,45.52740492,13.1064,40.997,-71.997,17.24,35.55,8.02,17.54
NM20150901003,2015,FALL,1.23,3,9,36,0.034166667,25.35008389,27.38574226,7.3152,40.874,-72.358,17.04,35.87,6.36,16.96
NM20150901004,2015,FALL,0.234,2,5,26,0.009,29.70912538,25.56480013,9.144,40.987,-72.047,17.47,35.36,8.51,17.47
NM20150901005,2015,FALL,0.293,2,6,27,0.010851852,26.22851259,43.99481492,11.5824,40.859,-72.382,17.03,35.93,6.41,17.06
NM20150901006,2015,FALL,0.201,2,5,18,0.011166667,26.91844333,13.06886737,12.192,40.852,-72.401,17.06,36.03,7.53,17.27
NM20150901007,2015,FALL,7.938,7,7,23,0.345130435,29.44097174,33.36996328,13.716,40.939,-72.154,17.16,35.54,7.97,17.18
NM20150901008,2015,FALL,5.823,7,7,25,0.23292,29.24708525,36.00323506,7.62,40.775,-72.679,17.38,36.12,6.55,17.45
NM20150901009,2015,FALL,3.436,6,7,25,0.13744,29.61623521,21.08565527,9.4488,40.722,-72.857,17.42,36.11,7.3,17.9
NM20150901010,2015,FALL,0.712,8,8,24,0.029666667,31.42421336,24.12595995,17.3736,40.619,-73.164,18.22,35.96,6.69,17.81
NM20150901011,2015,FALL,0.915,4,5,24,0.038125,21.5190925,33.86671323,11.8872,40.811,-72.531,17.16,36.05,6.64,17.57
NM20150901012,2015,FALL,24.38,8,10,46,0.53,30.19296014,22.86255835,12.8016,40.639,-73.062,18.04,35.93,7.14,18.02
NM20150901013,2015,FALL,1.543,6,8,29,0.053206897,28.89461439,21.68093066,9.4488,40.588,-73.441,18.15,35.17,7.72,18.35
NM20150901014,2015,FALL,0.12,3,8,33,0.003636364,26.70314136,20.39316609,9.7536,40.592,-73.403,18.15,35.26,7.47,18.29
NM20150901015,2015,FALL,0.524,4,8,37,0.014162162,28.93271534,26.19725988,14.3256,40.602,-73.28,18.16,35.83,6.5,17.72
NM20150901016,2015,FALL,3.536,6,9,22,0.160727273,33.87091244,38.0497173,12.8016,40.556,-73.469,18.24,35.51,7.52,18.32
NM20150901017,2015,FALL,0.639,3,7,35,0.018257143,26.41792869,20.30292681,11.5824,40.547,-73.604,18.65,36.83,6.8,18.59
NM20150901018,2015,FALL,4.875,7,5,16,0.3046875,35.75481783,21.66045839,8.8392,40.557,-73.801,17.56,37.1,6.64,17.56
NM20150901019,2015,FALL,5.274,9,7,24,0.21975,33.51291683,25.7896318,10.3632,40.396,-73.952,17.84,,7.09,16.48
NM20150901020,2015,FALL,16.835,9,7,23,0.731956522,32.75394823,39.7131011,14.9352,40.521,-73.792,17.78,37.5,6.76,17.36
NM20150901021,2015,FALL,7.142,6,7,26,0.274692308,36.78654133,13.40518758,16.764,40.281,-73.918,17.61,,7.2,17.38
NM20150901022,2015,FALL,12.039,6,7,38,0.316815789,22.64792684,14.00044324,10.9728,40.44,-73.942,17.64,,7,16.22
NM20150901023,2015,FALL,4.861,11,5,15,0.324066667,32.85435933,22.00561782,9.4488,39.721,-74.079,17.05,,7.61,16.98
NM20150901024,2015,FALL,2.974,3,8,21,0.141619048,23.64812004,27.48254195,12.192,39.657,-74.138,15.66,35.32,7.91,15.67
NM20150901025,2015,FALL,6.412,12,7,20,0.3206,29.454923,35.46006683,13.1064,40.088,-74.021,18.45,,6.85,17.57
NM20150901026,2015,FALL,2.416,5,4,14,0.172571429,40.08519786,24.01103269,16.1544,40.11,-74.006,18.35,,7.19,17.19
NM20150901027,2015,FALL,8.092,11,6,18,0.449555556,30.33546794,9.44634296,12.8016,39.67,-74.076,17.16,,7.57,17.08
NM20150901028,2015,FALL,18.389,10,6,25,0.73556,27.677964,21.7279578,9.7536,39.633,-74.169,16.24,35.6,8.05,16.26
NM20150901029,2015,FALL,18.728,5,5,20,0.9364,34.44144154,21.4962513,6.4008,39.31,-74.486,16.74,35.19,7.25,16.74
NM20150901030,2015,FALL,20.797,7,8,26,0.799884615,33.87806735,22.74139641,7.9248,39.429,-74.264,15.23,35.04,8.16,15.23
NM20150901031,2015,FALL,5.624,4,7,29,0.193931034,25.54382624,20.25942917,8.8392,39.407,-74.306,15.44,35.05,7.6,15.41
NM20150901032,2015,FALL,5.231,3,3,8,0.653875,21.35149875,36.39708738,16.1544,39.605,-74.092,16.8,35.78,7.49,16.8
NM20150901033,2015,FALL,7.552,7,4,15,0.503466667,21.54463055,9.331287941,14.6304,39.532,-74.118,16.93,35.87,7.51,17.01
NM20150901034,2015,FALL,0.675,4,2,8,0.084375,20.03455875,17.89583328,16.1544,39.557,-74.153,16.8,35.84,7.92,16.96
NM20150901035,2015,FALL,3.137,4,8,13,0.241307692,40.61344356,43.41341526,14.6304,39.485,-74.219,17.03,35.99,7.76,17.08
NM20150901036,2015,FALL,2.828,4,4,15,0.188533333,28.50621789,9.100163927,15.8496,39.445,-74.187,17.11,36.09,7.31,17.09
NM20150901037,2015,FALL,4.94,5,6,16,0.30875,38.96978039,40.94118851,11.2776,39.271,-74.349,16.78,35.65,7.3,16.78
NM20150901038,2015,FALL,48.752,10,6,32,1.5235,29.01040818,22.91512238,10.668,39.101,-74.685,16.54,35.11,7.45,16.55
NM20150901039,2015,FALL,1.657,5,5,11,0.150636364,49.44024462,49.93905234,9.7536,39.02,-74.666,16.88,35.29,8.23,16.93
NM20150901040,2015,FALL,11.651,3,4,12,0.970916667,32.526345,40.35512914,16.4592,38.962,-74.534,17.44,36.42,7.48,16.86
NM20150901041,2015,FALL,7.622,8,5,11,0.692909091,50.42543311,47.95427802,12.4968,39.003,-74.533,16.84,35.34,7.87,16.86
NM20150901042,2015,FALL,7.499,10,5,13,0.576846154,31.52121487,9.256199268,14.6304,39.068,-74.562,16.8,35.29,7.96,16.85
NM20150901043,2015,FALL,1.73,4,4,13,0.133076923,35.88997268,33.74192587,13.4112,39.081,-74.668,16.64,35.21,7.81,16.63
NM20150901044,2015,FALL,18.415,11,6,18,1.023055556,35.14690843,39.79287191,12.8016,38.93,-74.718,17.01,35.27,7.76,17.05
NM20150901045,2015,FALL,9.807,7,4,8,1.225875,49.03982416,46.83950952,10.9728,38.981,-74.708,16.9,35.26,8.1,16.8
NM20150901046,2015,FALL,10.523,4,5,10,1.0523,36.41726161,39.55488437,11.5824,38.939,-74.768,16.73,34.89,8.44,16.74
NM20150901047,2015,FALL,15.259,4,5,14,1.089928571,29.36000071,29.77325996,7.37616,38.856,-74.904,17.06,34.69,6.9,17.05
NM20150901048,2015,FALL,6.963,4,6,16,0.4351875,36.72578783,43.85882577,9.54024,38.844,-74.972,17.21,34.96,6.62,17.2
NM20150901049,2015,FALL,1.545,1,6,21,0.073571429,34.90336325,29.54772477,11.49096,38.483,-75.014,16.76,34.91,8.25,16.72
NM20150901050,2015,FALL,5.039,6,5,24,0.209958333,32.36245735,23.24525708,11.8872,38.62,-75.035,16.82,34.8,8.23,16.84
NM20150901051,2015,FALL,2.99,4,5,9,0.332222222,39.37352803,44.16497852,13.35024,38.744,-74.726,17.26,35.59,7.34,17.21
NM20150901052,2015,FALL,15.267,5,6,15,1.0178,41.75578287,55.27280182,16.55064,38.728,-74.848,17.49,35.87,7.07,17.09
NM20150901053,2015,FALL,6.943,5,5,15,0.462866667,29.38287132,21.50373368,14.99616,38.777,-74.843,17.42,35.52,6.86,17.36
NM20150901054,2015,FALL,12.404,6,5,20,0.6202,29.60387637,26.6530123,12.67968,38.834,-74.831,17.3,35.33,6.91,17.47
NM20150901055,2015,FALL,15.629,4,6,13,1.202230769,44.61554276,52.10311937,22.098,38.785,-74.899,17.48,35.52,6.82,17.13
NM20150901056,2015,FALL,1.274,5,2,6,0.212333333,63.37160361,63.82675583,13.1064,38.455,-74.902,17.03,35.24,8.2,17.08
NM20150901057,2015,FALL,2.096,4,4,11,0.190545455,38.51310123,40.30432336,15.8496,38.503,-74.934,16.84,35.01,8.25,16.89
NM20150901058,2015,FALL,5.702,3,5,15,0.380133333,41.80249478,57.95387306,17.9832,38.593,-74.927,17.04,35.21,7.75,17.17
NM20150901059,2015,FALL,9.331,8,7,28,0.33325,32.57273625,24.93705103,28.6512,38.603,-74.804,17.76,36.54,6.99,17.32
NM20150901060,2015,FALL,4.9,6,5,17,0.288235294,36.20207456,20.54848933,24.0792,38.515,-74.825,17.65,36.32,7.71,16.98
NM20150901061,2015,FALL,3.971,5,3,8,0.496375,37.06465315,49.61083397,16.4592,38.58,-74.912,17.11,35.37,7.31,17.11
NM20150901062,2015,FALL,7.059,7,7,36,0.196083333,28.43804989,25.13334133,25.99944,38.704,-74.902,17.66,36.28,7.09,16.74
NM20150901063,2015,FALL,15.803,6,5,15,1.053533333,39.96160809,27.26985114,18.288,38.644,-74.93,16.93,34.95,7.32,17
NM20150901064,2015,FALL,8.999,5,6,25,0.35996,28.27189201,18.14649347,7.83336,38.394,-75.05,16.87,34.98,7.87,16.87
NM20150901065,2015,FALL,4.347,7,7,25,0.17388,27.54659721,17.59072506,16.70304,38.276,-75.054,17.21,35.26,7.74,17.15
NM20150901066,2015,FALL,8.243,4,5,15,0.549533333,38.72707993,48.47862887,13.80744,38.255,-74.88,17.41,35.71,8,17.39
NM20150901067,2015,FALL,4.51,5,4,12,0.375833333,45.88627697,48.78620192,15.60576,38.375,-74.876,17.25,35.6,8.02,17.25
NM20150901068,2015,FALL,24.357,5,2,6,4.0595,58.4189422,59.64082889,20.17776,38.254,-74.902,17.37,35.6,7.98,17.32
NM20150901069,2015,FALL,0.181,2,4,11,0.016454545,25.34535189,42.43129427,15.14856,38.384,-74.915,17.18,35.45,8.15,17.17
NM20150901070,2015,FALL,0.33,2,2,4,0.0825,38.525585,38.525585,14.9352,38.255,-74.944,17.3,35.42,7.72,17.32
NM20150901071,2015,FALL,6.282,7,7,19,0.330631579,33.54179616,22.74314775,14.26464,38.357,-74.993,17.08,35.16,8.32,17
NM20150901072,2015,FALL,8.632,5,4,13,0.664,41.44920994,30.75826735,15.17904,38.397,-74.989,17.13,35.21,8.19,17
NM20150901073,2015,FALL,1.311,2,3,5,0.2622,44.46750945,44.46750945,14.3256,38.095,-75.034,17.4,35.44,7.61,17.31
NM20150901074,2015,FALL,2.8,3,7,19,0.147368421,39.19461912,19.59328211,11.8872,37.905,-75.281,16.97,35.31,6.65,16.94
NM20150901075,2015,FALL,9.43,7,6,22,0.428636364,33.71411865,20.26291442,11.18616,37.833,-75.305,17.01,35.3,7.31,17
NM20150901076,2015,FALL,1,1,4,18,0.055555556,27.94089833,16.11426848,8.5344,37.785,-75.491,17.05,35.26,6.86,17.04
NM20150901077,2015,FALL,5.335,2,4,13,0.410384615,39.93723538,17.37198375,7.0104,37.706,-75.527,17.11,35.29,7.13,17.09
NM20150901078,2015,FALL,3.008,3,2,8,0.376,35.46351875,17.90676851,8.5344,37.595,-75.563,17.7,35.63,7.16,17.73
NM20150901079,2015,FALL,9.146,7,6,22,0.415727273,30.21894708,21.10075104,14.9352,37.945,-75.177,17.37,35.27,7.71,17.3
NM20150901080,2015,FALL,0.095,1,4,12,0.007916667,29.00489917,19.45622436,12.192,37.816,-75.276,17.24,35.27,7.65,17.23
NM20150901081,2015,FALL,5.176,4,4,9,0.575111111,46.11365111,51.70642389,13.89888,37.766,-75.352,17.15,35.49,7.13,17.13
NM20150901082,2015,FALL,3.396,4,4,9,0.377333333,69.22963971,67.46560878,11.91768,37.705,-75.396,17.16,35.43,6.99,17.13
NM20150901083,2015,FALL,10.029,5,5,18,0.557166667,39.44389802,22.25566703,12.13104,37.743,-75.423,17.05,35.34,6.51,16.98
NM20150901084,2015,FALL,19.837,1,4,14,1.416928571,35.40680554,20.40809556,15.24,37.623,-75.428,17.75,35.6,7.5,17.75
NM20150901085,2015,FALL,0.576,2,4,16,0.036,24.65252438,20.06619912,13.716,37.67,-75.457,17.7,35.78,7.24,17.73
NM20150901086,2015,FALL,10.36,4,5,16,0.6475,38.30986093,20.61899065,15.24,37.679,-75.465,17.53,35.62,7.19,17.54
NM20150901087,2015,FALL,1.687,4,4,10,0.1687,34.79122688,17.16893032,7.0104,37.532,-75.593,17.65,35.55,7.13,17.73
NM20150901088,2015,FALL,3.311,1,3,9,0.367888889,43.28588445,17.13042886,9.144,37.442,-75.606,17.85,35.67,7.58,17.89
NM20150901089,2015,FALL,0,0,2,8,0,34.02601875,15.47648814,7.9248,37.279,-75.694,17.94,35.68,7.41,17.95
NM20150901090,2015,FALL,5.137,3,2,8,0.642125,33.80652875,15.13493267,8.8392,37.247,-75.7,18.09,35.75,7.33,18.1
NM20150901091,2015,FALL,0.733,2,2,13,0.056384615,25.80583923,14.91979459,8.59536,37.192,-75.727,18.25,35.71,7.36,18.26
NM20150901092,2015,FALL,6.682,8,5,17,0.393058824,30.55778855,20.5194209,16.4592,37.421,-75.512,18.39,36.14,7.11,18.4
NM20150901093,2015,FALL,0.461,3,4,18,0.025611111,25.54197278,19.85073422,15.78864,37.192,-75.576,18.66,36.18,7.15,18.61
NM20150901094,2015,FALL,0.869,3,6,16,0.0543125,26.84372438,18.70989596,13.4112,37.439,-75.574,17.81,35.56,7.56,17.77
NM20150901095,2015,FALL,0.022,2,3,10,0.0022,28.723986,20.14223239,13.04544,37.19,-75.652,18.45,35.93,7.19,18.45
NM20150901096,2015,FALL,3.251,2,3,16,0.2031875,26.02234438,15.44418414,7.3152,36.837,-75.954,17.93,33.99,6.95,17.33
NM20150901097,2015,FALL,0,0,4,10,0,22.895298,14.04220797,11.2776,36.918,-75.826,18.01,35.9,6.84,18.02
NM20150901098,2015,FALL,1.979,3,4,13,0.152230769,26.52147615,17.69331268,10.88136,37.019,-75.826,17.91,35.56,7.42,17.91
NM20150901099,2015,FALL,0,0,3,12,0,19.29198417,13.058235,7.83336,37.07,-75.834,17.71,35.67,7.33,17.7
NM20150901100,2015,FALL,1.279,2,4,14,0.091357143,29.38690786,19.57840944,9.7536,36.753,-75.904,18.37,34.8,6.93,17.23
NM20150901101,2015,FALL,2.518,2,4,19,0.132526316,22.65538053,17.61407929,7.7724,36.989,-75.976,18.18,35.1,7.41,18.02
NM20150901102,2015,FALL,18.702,4,4,11,1.700181818,38.66915019,23.51977053,15.27048,37.095,-75.672,18.58,36.29,7.17,18.43
NM20150901103,2015,FALL,5.803,5,4,13,0.446384615,28.33827615,18.87012071,12.28344,37.157,-75.656,18.4,35.86,7.17,18.39
NM20150901104,2015,FALL,0.065,2,3,5,0.013,54.12022765,58.28866103,13.62456,36.635,-75.694,18.88,36.4,7.05,19.01
NM20150901105,2015,FALL,0.019,1,3,11,0.001727273,28.36790455,17.1696709,18.56232,36.649,-75.703,18.91,36.39,6.87,19.1
NM20150901106,2015,FALL,1.759,5,5,24,0.073291667,30.50348968,19.8889615,16.24584,36.931,-75.703,18.75,36.08,7.41,18.71
NM20150901107,2015,FALL,0,0,4,11,0,27.91658818,16.13443629,16.764,36.944,-75.679,18.24,36.46,7.13,18.21
NM20150901108,2015,FALL,0.264,1,3,9,0.029333333,22.76899222,17.88449611,13.1064,36.718,-75.791,18.5,35.18,7.13,17.72
NM20150901109,2015,FALL,5.623,2,4,11,0.511181818,35.07823596,12.52276731,12.192,36.955,-75.795,18.05,36.23,7.05,18.05
NM20150901110,2015,FALL,1.477,2,5,21,0.070333333,26.98383175,20.83404294,13.716,36.757,-75.813,18.57,35.99,6.4,17.71
NM20150901111,2015,FALL,2.406,3,5,19,0.126631579,23.85267737,19.44244407,13.59408,36.699,-75.851,18.78,35.18,5.95,17.39
NM20150901112,2015,FALL,0.132,3,3,18,0.007333333,27.676915,20.11020388,9.23544,36.23,-75.754,18.94,35.23,6.96,18.59
NM20150901113,2015,FALL,2.319,3,3,15,0.1546,30.95239577,18.35291545,7.4676,36.51,-75.846,18.77,35.29,6.65,18.76
NM20150901114,2015,FALL,0.186,1,2,5,0.0372,15.3,15.3,14.87424,35.878,-75.547,19.51,34.26,7.34,18.99
NM20150901115,2015,FALL,0.145,2,3,18,0.008055556,24.63820833,18.93803805,14.6304,36.149,-75.708,18.87,34.71,7.17,19.2
NM20150901116,2015,FALL,0.363,4,4,19,0.019105263,26.61621842,20.32736506,18.53184,36.207,-75.692,19.35,36.21,6.48,18.42
NM20150901117,2015,FALL,0.313,2,3,12,0.026083333,25.14992167,17.72257054,13.92936,36.356,-75.772,18.92,35.62,6.85,18.47
NM20150901118,2015,FALL,0.14,5,5,20,0.007,25.1511635,21.75103303,12.31392,36.512,-75.782,19.02,36.14,5.6,18.6
NM20150901119,2015,FALL,0,0,4,18,0,22.46961,19.28154938,11.18616,35.257,-75.477,20.45,34.47,6.64,19.95
NM20150901120,2015,FALL,0,0,2,10,0,18.5,18.67740224,10.0584,35.281,-75.492,20.26,34.12,7.17,20.08
NM20150901121,2015,FALL,0,0,1,2,0,65.23605,65.23605,13.716,35.567,-75.378,,,,
NM20150901122,2015,FALL,0,0,3,13,0,19.77316692,18.63481104,18.8976,35.388,-75.403,19.95,34.22,7.07,20.15
NM20150901123,2015,FALL,0,0,3,13,0,26.80527923,18.50150207,14.3256,35.284,-75.463,20.24,34.21,7.14,20.62
NM20150901124,2015,FALL,0.533,2,4,15,0.035533333,32.38651844,21.70440571,16.4592,35.687,-75.459,19.95,34.64,6.84,19.74
NM20150901125,2015,FALL,2.519,6,5,22,0.1145,32.17927864,12.78130007,18.5928,41.167,-71.732,17.77,36.49,7.41,17.81
NM20150901126,2015,FALL,0.651,7,5,18,0.036166667,23.66190722,10.19286645,18.5928,41.105,-71.988,18.04,34.23,7.45,18.09
NM20150901127,2015,FALL,18.603,7,3,24,0.775125,26.56286292,10.1474455,22.5552,41.131,-71.975,18.1,34.39,7.24,18.1
NM20150901128,2015,FALL,10.299,11,6,34,0.302911765,26.22697853,11.74398487,31.3944,41.22,-71.652,17.36,35.68,7.23,18.09
NM20150901129,2015,FALL,2.073,4,5,28,0.074035714,30.7029875,22.86367718,32.3088,41.16,-71.803,18.06,34.74,7.15,18.26
NM20150901130,2015,FALL,2.292,4,9,39,0.058769231,31.11331736,10.51126509,30.48,41.203,-71.835,17.81,35.14,6.95,17.88
NM20150901131,2015,FALL,1.46,5,6,32,0.045625,25.03215156,10.27230912,31.6992,41.189,-71.866,18.02,34.78,7.06,18.3
NM20150901132,2015,FALL,2.148,5,9,33,0.065090909,30.63826645,9.730995135,39.0144,41.22,-71.855,17.77,35.2,7.09,18.49
NM20150901133,2015,FALL,1.269,7,6,25,0.05076,23.8712248,9.76244155,29.8704,41.293,-71.85,17.59,35.25,7.11,17.88
NM20150901134,2015,FALL,3.416,9,9,40,0.0854,28.42477056,14.26707554,29.5656,41.186,-71.95,18.06,34.64,7.07,18.13
NM20150901135,2015,FALL,24.658,12,7,32,0.7705625,30.10087905,8.096919717,36.2712,41.195,-71.522,17.18,36.42,7.2,17.54
NM20150901136,2015,FALL,5.3,8,8,40,0.1325,19.855049,10.95725848,19.87296,41.375,-71.048,17.27,35.31,7.4,17.5
NM20150901137,2015,FALL,2.538,5,6,30,0.0846,22.76431414,8.470023845,22.2504,41.375,-71.098,17.16,35.39,7.39,17.1
NM20150901138,2015,FALL,1.781,3,5,20,0.08905,23.5522285,8.954892608,23.7744,41.418,-71.276,17.18,35.48,7.41,17.24
NM20150901139,2015,FALL,4.265,7,6,24,0.177708333,21.68852917,8.067374777,18.8976,41.44,-71.41,17.24,35.47,7.08,17.11
NM20150901140,2015,FALL,12.116,14,8,56,0.216357143,28.27978673,11.82651725,20.7264,41.086,-71.57,17.3,36.31,7.2,17.52
NM20150901141,2015,FALL,11.199,12,5,36,0.311083333,22.43659083,8.581851991,28.0416,41.333,-70.947,16.86,35.73,7.39,17.32
NM20150901142,2015,FALL,6.411,10,9,51,0.125705882,28.25681222,8.9607957,38.7096,41.284,-71.035,17.01,36.13,7.05,17.61
NM20150901143,2015,FALL,6.216,9,5,38,0.163578947,28.27603105,9.249945158,29.8704,41.322,-71.237,16.99,35.74,7.35,17.45
NM20150901144,2015,FALL,3.238,13,7,48,0.067458333,27.25491251,11.48220617,34.4424,41.266,-71.319,16.97,36.07,7.05,17.14
NM20150901145,2015,FALL,10.22,5,8,48,0.212916667,26.4445494,12.59342475,30.1752,41.406,-71.316,17.13,35.59,7.33,17.26
NM20150901146,2015,FALL,6.431,9,7,42,0.153119048,29.80925643,13.97114785,29.5656,41.129,-71.53,17.04,35.63,7.26,17.34
NM20150901147,2015,FALL,7.437,12,8,48,0.1549375,27.36193862,8.30225508,35.052,41.228,-71.395,16.92,35.97,7.55,17.35
NM20150901148,2015,FALL,2.35,4,7,21,0.111904762,22.29343905,8.271264089,28.6512,41.381,-71.425,16.88,35.79,7.33,17.23
NM20150901149,2015,FALL,4.341,10,7,46,0.094369565,29.03333705,11.59666434,36.2712,41.276,-71.413,17.06,35.72,7.14,17.21
NM20150901150,2015,FALL,10.522,7,7,34,0.309470588,30.82885812,10.03832233,29.5656,41.296,-71.6,17.36,35.73,7.48,17.51
NM20160401001,2016,SPRING,6.459,5,7,39,0.165615385,30.65262174,9.681624644,16.06296,41.009,-71.92,9.74,34.58,9.24,12.39
NM20160401002,2016,SPRING,3.861,3,7,26,0.1485,27.35845962,13.87641708,14.478,41.02,-71.933,9.95,34.36,8.39,10.66
NM20160401003,2016,SPRING,6.575,8,7,36,0.182638889,32.4777618,38.65767493,8.62584,40.926,-72.221,10.37,35.24,8.02,10.62
NM20160401004,2016,SPRING,4.528,7,9,39,0.116102564,26.44824333,41.28986321,9.50976,40.903,-72.277,9.49,35.39,9.24,10.34
NM20160401005,2016,SPRING,5.114,7,6,28,0.182642857,26.57527071,27.33630907,12.22248,40.959,-72.12,9.8,34.71,8.84,10.72
NM20160401006,2016,SPRING,4.369,8,7,38,0.114973684,24.47495737,23.47505333,11.82624,40.873,-72.341,8.87,35.56,8.35,9.54
NM20160401007,2016,SPRING,8.319,15,7,42,0.198071429,23.9233481,23.58215151,10.14984,40.85,-72.403,8.52,35.66,8.7,10.36
NM20160401008,2016,SPRING,1.275,4,10,29,0.043965517,35.39888997,39.27531494,8.8392,40.729,-72.843,,,,
NM20160401009,2016,SPRING,1.409,5,11,36,0.039138889,33.2356842,38.92354979,6.64464,40.72,-72.881,8.87,35.1,8.57,11.59
NM20160401010,2016,SPRING,7.752,9,8,39,0.198769231,25.19362324,37.5847164,10.91184,40.781,-72.644,8.7,35.13,9.08,10.85
NM20160401011,2016,SPRING,26.844,12,9,53,0.506490566,29.72314977,20.92883012,14.08176,40.631,-73.122,9.1,34.87,8.33,9.9
NM20160401012,2016,SPRING,8.708,10,8,26,0.334923077,29.18909938,15.82152435,17.25168,40.661,-72.98,9.18,34.81,8.83,10.59
NM20160401013,2016,SPRING,9.858,8,9,36,0.273833333,26.45797059,24.46755702,9.7536,40.595,-73.406,9.82,34.65,8.67,10.47
NM20160401014,2016,SPRING,15.885,6,10,39,0.407307692,26.3211009,36.87405536,6.7056,40.587,-73.483,9.82,34.59,9.16,10.83
NM20160401015,2016,SPRING,25.492,14,8,37,0.688972973,26.60939041,11.72484884,16.4592,40.559,-73.419,9.61,34.62,9.13,10.69
NM20160401016,2016,SPRING,9.699,9,8,35,0.277114286,27.09196753,24.01217573,11.8872,40.597,-73.363,9.87,34.34,8.99,10.87
NM20160401017,2016,SPRING,8.552,11,6,33,0.259151515,23.63976182,10.54281909,10.9728,40.545,-73.596,9.85,34.71,8.84,11
NM20160401018,2016,SPRING,26.19,16,9,44,0.595227273,27.99074738,12.36392047,9.7536,40.567,-73.717,10.28,34.78,8.89,11.18
NM20160401019,2016,SPRING,4.674,5,8,29,0.161172414,26.61881483,25.20969754,8.5344,40.519,-73.891,10.46,34.76,8.58,10.85
NM20160401020,2016,SPRING,8.217,6,11,37,0.222081081,32.09466388,24.97672933,13.1064,40.221,-73.98,10.75,35.25,8.34,11.51
NM20160401021,2016,SPRING,2.87,4,9,28,0.1025,25.43812776,18.59163468,14.6304,40.542,-73.756,9.75,35.06,8.91,10.96
NM20160401022,2016,SPRING,12.338,7,10,39,0.316358974,33.2886351,17.78691865,13.1064,40.505,-73.859,10.44,34.77,8.8,10.97
NM20160401023,2016,SPRING,8.922,8,10,41,0.217609756,24.86064786,28.84311121,10.668,40.054,-74.035,10.62,35.38,8.53,11.39
